PERSON_ID,SOURCE_PERIOD,YEAR,WEIGHT,AGE,SEX,LABOUR_STATUS,OUTCOME_STATUS,FULLTIME_PARTTIME,GROSS_WEEKLY_PAY,HOURLY_RATE,HOURPAY,HIGHEST_QUAL,HEALTH_LIMITATION,ETHNICITY,COUNTRY_NAME,COUNTRY_CODE,REGION_CODE,COMBINED_AUTHORITY,ITL2_CODE,ITL3_CODE
2128.0,2019-2021,2019,0,9,2,4,6,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2129.0,2019-2021,2019,468,61,2,1,1,2.0,164.0,80.0,9.65,84.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2130.0,2019-2021,2019,533,61,1,1,1,1.0,538.0,80.0,14.16,48.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2131.0,2019-2021,2019,533,62,1,3,1,,,,,10.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2132.0,2019-2021,2019,536,38,2,1,1,1.0,731.0,,19.24,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2133.0,2019-2021,2019,0,38,1,1,2,1.0,327.0,80.0,8.61,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2134.0,2019-2021,2019,682,53,1,1,1,1.0,,,,26.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2135.0,2019-2021,2019,0,39,2,1,2,2.0,162.0,12.03,11.57,48.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2136.0,2019-2021,2019,0,12,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2137.0,2019-2021,2019,0,7,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2138.0,2019-2021,2019,0,2,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2139.0,2019-2021,2020,243,63,2,1,1,2.0,162.0,8.21,8.53,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2140.0,2019-2021,2020,143,81,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2141.0,2019-2021,2020,104,74,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2142.0,2019-2021,2020,190,54,1,1,1,1.0,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2143.0,2019-2021,2020,0,50,2,1,2,2.0,,,,48.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2144.0,2019-2021,2020,68,58,1,1,1,1.0,,,,18.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2145.0,2019-2021,2020,0,23,2,1,6,1.0,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2146.0,2019-2021,2020,209,20,2,2,1,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2147.0,2019-2021,2020,243,62,2,1,1,2.0,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2148.0,2019-2021,2020,0,66,1,1,2,2.0,,,,40.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2149.0,2019-2021,2020,279,36,2,1,1,2.0,185.0,9.0,10.28,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2150.0,2019-2021,2020,0,13,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2151.0,2019-2021,2020,0,10,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2152.0,2019-2021,2020,154,57,2,1,1,1.0,369.0,,12.3,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2153.0,2019-2021,2020,175,62,1,2,1,,,,,40.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2154.0,2019-2021,2020,0,23,1,3,2,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2155.0,2019-2021,2020,0,18,1,1,2,2.0,22.0,7.5,1.47,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2156.0,2019-2021,2020,586,24,2,1,1,1.0,415.0,9.15,13.83,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2157.0,2019-2021,2020,0,29,1,1,2,1.0,500.0,80.0,11.11,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2158.0,2019-2021,2020,224,54,1,1,1,1.0,,,,66.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2159.0,2019-2021,2020,168,51,2,1,1,2.0,70.0,10.13,8.75,66.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2160.0,2019-2021,2020,540,23,2,1,1,1.0,438.0,,10.43,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2161.0,2019-2021,2020,173,49,2,1,1,1.0,404.0,,10.1,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2162.0,2019-2021,2020,0,15,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2163.0,2019-2021,2020,146,55,2,3,1,,,,,1.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2164.0,2019-2021,2020,0,41,1,1,2,1.0,346.0,80.0,7.86,83.0,,4.0,1,E92000001,E12000009,-9,TLK3,TLK30
2165.0,2019-2021,2020,0,74,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2166.0,2019-2021,2020,171,63,2,3,1,,,,,38.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2167.0,2019-2021,2020,0,68,1,3,2,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2168.0,2019-2021,2020,196,44,2,1,1,2.0,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2169.0,2019-2021,2020,0,43,1,1,2,1.0,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2170.0,2019-2021,2020,136,72,2,1,1,2.0,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2171.0,2019-2021,2020,0,47,2,1,2,1.0,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2172.0,2019-2021,2020,0,9,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2173.0,2019-2021,2020,149,58,2,3,1,,,,,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2174.0,2019-2021,2020,119,73,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2175.0,2019-2021,2021,237,65,1,1,1,2.0,210.0,,10.5,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2176.0,2019-2021,2021,0,58,2,1,2,1.0,231.0,,9.24,39.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2177.0,2019-2021,2021,0,81,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2178.0,2019-2021,2021,264,74,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2179.0,2019-2021,2021,290,43,2,1,1,1.0,731.0,,19.76,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2180.0,2019-2021,2021,0,46,1,1,2,1.0,,,,66.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2181.0,2019-2021,2021,0,18,2,1,2,1.0,308.0,,7.7,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2182.0,2019-2021,2021,0,16,1,2,2,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2183.0,2019-2021,2021,227,68,2,3,1,,,,,45.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2184.0,2019-2021,2021,206,73,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2185.0,2019-2021,2021,245,55,2,1,1,1.0,404.0,,10.63,18.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2186.0,2019-2021,2021,0,23,1,1,2,1.0,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2187.0,2019-2021,2021,550,35,1,1,1,1.0,788.0,,30.76,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2188.0,2019-2021,2021,0,32,2,3,2,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2189.0,2019-2021,2021,0,9,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2190.0,2019-2021,2021,0,7,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2191.0,2019-2021,2021,0,6,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2192.0,2019-2021,2021,242,71,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2193.0,2019-2021,2020,69,38,2,1,1,1.0,308.0,9.33,9.94,18.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2194.0,2019-2021,2020,0,40,1,1,2,1.0,615.0,,15.0,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2195.0,2019-2021,2020,0,13,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2196.0,2019-2021,2020,0,8,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2197.0,2019-2021,2019,0,65,1,3,6,,,,,40.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2198.0,2019-2021,2019,0,63,2,1,6,1.0,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2199.0,2019-2021,2019,512,54,2,1,1,1.0,225.0,8.15,7.5,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2200.0,2019-2021,2019,533,62,1,3,1,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2201.0,2019-2021,2019,0,31,1,3,6,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2202.0,2019-2021,2019,0,31,2,3,6,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2203.0,2019-2021,2019,0,0,1,4,6,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2204.0,2019-2021,2021,7,64,1,1,1,1.0,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2205.0,2019-2021,2021,0,25,2,1,2,1.0,,,,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2206.0,2019-2021,2021,6,76,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2207.0,2019-2021,2021,7,79,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2208.0,2019-2021,2020,266,45,2,1,1,1.0,788.0,,19.22,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2209.0,2019-2021,2019,624,33,2,3,1,,,,,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2210.0,2019-2021,2019,0,34,1,1,2,2.0,112.0,8.33,8.62,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2211.0,2019-2021,2019,0,9,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2212.0,2019-2021,2019,0,7,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2213.0,2019-2021,2020,143,50,2,1,1,1.0,788.0,80.0,27.3,9.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2214.0,2019-2021,2019,512,48,2,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2215.0,2019-2021,2019,624,28,2,3,1,,,,,30.0,2.0,7.0,1,E92000001,E12000009,-9,TLK3,TLK30
2216.0,2019-2021,2019,944,30,1,1,1,2.0,,8.41,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2217.0,2019-2021,2020,69,42,2,1,1,1.0,615.0,,15.38,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2218.0,2019-2021,2020,136,56,2,3,1,,,,,14.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2219.0,2019-2021,2020,0,52,1,3,2,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2220.0,2019-2021,2020,87,67,2,3,1,,,,,18.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2221.0,2019-2021,2020,0,88,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2222.0,2019-2021,2020,127,54,2,1,1,1.0,250.0,,7.81,39.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2223.0,2019-2021,2020,0,55,1,1,2,1.0,788.0,80.0,19.24,18.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2224.0,2019-2021,2020,0,24,1,2,2,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2225.0,2019-2021,2020,0,20,2,1,2,2.0,240.0,80.0,8.57,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2226.0,2019-2021,2020,0,18,1,2,2,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2227.0,2019-2021,2020,148,87,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2228.0,2019-2021,2020,91,74,1,1,1,2.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2229.0,2019-2021,2020,0,76,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2230.0,2019-2021,2020,85,71,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2231.0,2019-2021,2020,108,67,1,3,1,,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2232.0,2019-2021,2020,102,67,2,3,1,,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2233.0,2019-2021,2021,224,60,2,1,1,1.0,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2234.0,2019-2021,2021,230,64,1,3,1,,,,,1.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2235.0,2019-2021,2021,195,62,2,1,1,2.0,200.0,9.6,8.33,48.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2236.0,2019-2021,2021,251,95,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2237.0,2019-2021,2021,200,53,2,1,1,1.0,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2238.0,2019-2021,2021,210,59,1,1,1,1.0,,,,45.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2239.0,2019-2021,2021,178,60,2,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2240.0,2019-2021,2021,0,69,1,3,2,,,,,48.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2241.0,2019-2021,2021,310,53,1,2,1,,,,,48.0,2.0,7.0,1,E92000001,E12000009,-9,TLK3,TLK30
2242.0,2019-2021,2021,219,45,2,1,1,1.0,788.0,,21.63,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2243.0,2019-2021,2021,0,47,1,1,2,1.0,788.0,,17.3,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2244.0,2019-2021,2021,534,30,1,1,1,1.0,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2245.0,2019-2021,2021,0,30,2,1,2,1.0,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2246.0,2019-2021,2021,404,25,1,1,1,1.0,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2247.0,2019-2021,2021,0,52,1,1,2,1.0,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2248.0,2019-2021,2021,0,52,2,1,2,1.0,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2249.0,2019-2021,2021,0,29,2,3,2,,,,,48.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2250.0,2019-2021,2021,212,47,2,1,1,2.0,484.0,13.2,12.41,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2251.0,2019-2021,2021,0,47,1,1,2,1.0,404.0,10.0,6.12,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2252.0,2019-2021,2021,0,12,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2253.0,2019-2021,2021,0,9,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2254.0,2019-2021,2021,189,62,2,1,1,1.0,452.0,,12.91,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2255.0,2019-2021,2021,227,76,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2256.0,2019-2021,2021,208,61,1,3,1,,,,,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2257.0,2019-2021,2021,250,46,2,1,1,1.0,,,,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2258.0,2019-2021,2021,0,14,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2259.0,2019-2021,2021,0,13,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2260.0,2019-2021,2021,192,65,1,1,1,1.0,,,,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2261.0,2019-2021,2021,0,59,2,1,2,1.0,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2262.0,2019-2021,2019,340,74,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2263.0,2019-2021,2019,0,74,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2264.0,2019-2021,2019,404,90,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2265.0,2019-2021,2020,37,70,1,1,1,2.0,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2266.0,2019-2021,2020,34,67,2,3,1,,,,,10.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2267.0,2019-2021,2019,266,70,2,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2268.0,2019-2021,2019,458,75,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2269.0,2019-2021,2019,0,68,2,3,6,,,,,14.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2270.0,2019-2021,2019,320,65,2,3,1,,,,,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2271.0,2019-2021,2019,0,60,1,1,2,1.0,788.0,35.35,35.35,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2272.0,2019-2021,2019,0,57,1,1,6,1.0,,,,66.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2273.0,2019-2021,2019,0,56,2,3,6,,,,,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2274.0,2019-2021,2019,429,43,2,1,1,2.0,,,,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2275.0,2019-2021,2019,0,50,1,1,2,1.0,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2276.0,2019-2021,2019,0,10,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2277.0,2019-2021,2019,0,55,1,1,2,2.0,358.0,9.0,17.9,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2278.0,2019-2021,2019,458,51,2,1,1,2.0,127.0,9.0,5.08,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2279.0,2019-2021,2020,159,33,2,1,1,2.0,,,,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2280.0,2019-2021,2020,0,12,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2281.0,2019-2021,2019,414,58,2,1,1,1.0,456.0,80.0,12.32,8.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2282.0,2019-2021,2020,36,65,1,3,1,,,,,1.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2283.0,2019-2021,2020,0,67,2,1,2,2.0,,,,8.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2284.0,2019-2021,2020,41,65,2,3,1,,,,,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2285.0,2019-2021,2020,114,26,1,1,1,1.0,669.0,,12.16,39.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2286.0,2019-2021,2020,149,70,1,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2287.0,2019-2021,2020,0,69,2,3,2,,,,,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2288.0,2019-2021,2020,147,46,2,1,1,1.0,328.0,8.8,9.11,45.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2289.0,2019-2021,2020,152,80,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2290.0,2019-2021,2020,133,63,1,1,1,2.0,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2291.0,2019-2021,2020,132,59,2,1,1,2.0,196.0,9.0,8.17,58.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2292.0,2019-2021,2020,563,20,2,3,1,,,,,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2293.0,2019-2021,2020,216,48,1,2,1,,,,,18.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2294.0,2019-2021,2020,135,56,1,1,1,1.0,,80.0,,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2295.0,2019-2021,2020,0,57,2,1,2,1.0,,80.0,,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2296.0,2019-2021,2021,144,69,2,1,1,1.0,538.0,,13.45,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2297.0,2019-2021,2021,212,77,1,3,7,,,,,,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2298.0,2019-2021,2021,140,72,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2299.0,2019-2021,2021,150,72,1,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2300.0,2019-2021,2021,185,57,2,1,1,1.0,211.0,80.0,7.03,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2301.0,2019-2021,2021,0,24,1,1,2,2.0,162.0,9.3,7.36,8.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2302.0,2019-2021,2021,0,21,1,3,2,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2303.0,2019-2021,2021,0,19,1,1,2,2.0,117.0,10.0,9.75,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2304.0,2019-2021,2021,432,31,1,1,1,1.0,615.0,,15.38,37.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2305.0,2019-2021,2021,0,29,2,1,2,1.0,788.0,,24.03,8.0,,7.0,1,E92000001,E12000009,-9,TLK3,TLK30
2306.0,2019-2021,2021,381,25,1,1,1,1.0,350.0,9.36,16.67,52.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2307.0,2019-2021,2021,0,30,2,1,2,2.0,145.0,9.5,9.06,48.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2308.0,2019-2021,2021,0,11,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2309.0,2019-2021,2021,0,9,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2310.0,2019-2021,2021,0,7,2,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2311.0,2019-2021,2021,283,59,1,2,1,,,,,58.0,1.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2312.0,2019-2021,2021,226,64,2,3,1,,,,,83.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2313.0,2019-2021,2021,0,58,1,2,2,,,,,83.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2314.0,2019-2021,2021,268,43,2,1,1,2.0,,,,30.0,2.0,7.0,1,E92000001,E12000009,-9,TLK3,TLK30
2315.0,2019-2021,2021,0,9,1,4,4,,,,,,,7.0,1,E92000001,E12000009,-9,TLK3,TLK30
2316.0,2019-2021,2021,256,36,2,1,1,2.0,265.0,9.35,8.55,30.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2317.0,2019-2021,2021,0,37,1,1,2,1.0,715.0,13.0,14.3,30.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2318.0,2019-2021,2021,0,17,2,1,2,2.0,32.0,9.0,4.57,58.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2319.0,2019-2021,2021,0,15,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2320.0,2019-2021,2021,0,8,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2321.0,2019-2021,2021,0,6,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2322.0,2019-2021,2021,0,3,1,4,4,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2323.0,2019-2021,2021,317,87,2,3,7,,,,,,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2324.0,2019-2021,2020,80,73,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2325.0,2019-2021,2020,74,74,2,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2326.0,2019-2021,2019,426,58,1,3,1,,,,,45.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2327.0,2019-2021,2019,286,72,1,1,1,2.0,,,,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2328.0,2019-2021,2019,0,68,2,1,6,1.0,,,,1.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2329.0,2019-2021,2021,5,89,1,3,7,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2330.0,2019-2021,2019,360,61,2,3,1,,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2331.0,2019-2021,2019,0,77,1,1,2,2.0,16.0,80.0,3.2,84.0,2.0,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2332.0,2019-2021,2019,360,55,2,1,1,2.0,,,,38.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2333.0,2019-2021,2019,0,24,2,1,6,1.0,,,,37.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2334.0,2019-2021,2019,0,21,1,1,6,2.0,,,,85.0,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2335.0,2019-2021,2019,0,13,2,4,6,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
2336.0,2019-2021,2019,0,6,2,4,6,,,,,,,1.0,1,E92000001,E12000009,-9,TLK3,TLK30
